id,sales
24339,73
24340,78
24341,84
24342,57
24343,64
24344,63
24345,67
24346,73
24347,78
24348,84
24349,57
24350,64
24351,63
24352,67
24353,73
24354,78
24355,84
24356,57
24357,64
24358,63
24359,75
24360,83
24361,88
24362,92
24363,63
24364,74
24365,74
24366,79
24367,84
24368,88
24369,92
24370,63
24371,74
24372,74
24373,79
24374,84
24375,88
24376,92
24377,63
24378,74
24379,74
24380,79
24381,84
24382,88
24383,92
24384,63
24385,74
24386,74
24387,79
24388,84
24389,88
24390,77
24391,87
24392,86
24393,92
24394,98
24395,105
24396,113
24397,78
24398,87
24399,86
24400,92
24401,98
24402,105
24403,113
24404,78
24405,87
24406,86
24407,92
24408,98
24409,105
24410,113
24411,78
24412,87
24413,86
24414,92
24415,98
24416,105
24417,113
24418,78
24419,87
24420,86
24421,95
24422,103
24423,111
24424,118
24425,83
24426,92
24427,91
24428,97
24429,104
24430,111
24431,119
24432,83
24433,92
24434,91
24435,97
24436,104
24437,111
24438,119
24439,83
24440,92
24441,91
24442,97
24443,104
24444,111
24445,119
24446,83
24447,92
24448,91
24449,107
24450,117
24451,124
24452,131
24453,91
24454,105
24455,105
24456,112
24457,119
24458,125
24459,131
24460,91
24461,105
24462,105
24463,112
24464,119
24465,125
24466,131
24467,91
24468,105
24469,105
24470,112
24471,119
24472,125
24473,131
24474,91
24475,105
24476,105
24477,112
24478,119
24479,125
24480,66
24481,77
24482,77
24483,81
24484,86
24485,93
24486,101
24487,68
24488,77
24489,77
24490,81
24491,86
24492,93
24493,101
24494,68
24495,77
24496,77
24497,81
24498,86
24499,93
24500,101
24501,68
24502,77
24503,77
24504,81
24505,86
24506,93
24507,101
24508,68
24509,77
24510,77
24511,84
24512,91
24513,99
24514,105
24515,72
24516,82
24517,81
24518,86
24519,92
24520,99
24521,105
24522,72
24523,82
24524,81
24525,86
24526,92
24527,99
24528,105
24529,72
24530,82
24531,81
24532,86
24533,92
24534,99
24535,105
24536,72
24537,82
24538,81
24539,95
24540,104
24541,110
24542,115
24543,80
24544,94
24545,94
24546,100
24547,106
24548,110
24549,115
24550,81
24551,94
24552,94
24553,100
24554,106
24555,110
24556,115
24557,81
24558,94
24559,94
24560,100
24561,106
24562,110
24563,115
24564,81
24565,94
24566,94
24567,100
24568,106
24569,110
24570,63
24571,72
24572,72
24573,76
24574,80
24575,86
24576,92
24577,64
24578,72
24579,72
24580,76
24581,80
24582,86
24583,92
24584,64
24585,72
24586,72
24587,76
24588,80
24589,86
24590,92
24591,64
24592,72
24593,72
24594,76
24595,80
24596,86
24597,92
24598,64
24599,72
24600,72
24601,78
24602,84
24603,91
24604,96
24605,68
24606,76
24607,76
24608,80
24609,85
24610,91
24611,97
24612,68
24613,76
24614,76
24615,80
24616,85
24617,91
24618,97
24619,68
24620,76
24621,76
24622,80
24623,85
24624,91
24625,97
24626,68
24627,76
24628,76
24629,87
24630,96
24631,101
24632,106
24633,75
24634,86
24635,86
24636,92
24637,97
24638,102
24639,106
24640,75
24641,86
24642,86
24643,92
24644,97
24645,102
24646,106
24647,75
24648,86
24649,86
24650,92
24651,97
24652,102
24653,106
24654,75
24655,86
24656,86
24657,92
24658,97
24659,102
24660,45
24661,52
24662,51
24663,55
24664,58
24665,63
24666,68
24667,45
24668,52
24669,51
24670,55
24671,59
24672,63
24673,68
24674,45
24675,52
24676,51
24677,55
24678,59
24679,63
24680,68
24681,45
24682,52
24683,51
24684,55
24685,59
24686,63
24687,68
24688,45
24689,52
24690,51
24691,57
24692,62
24693,66
24694,71
24695,48
24696,55
24697,55
24698,58
24699,62
24700,67
24701,71
24702,48
24703,55
24704,55
24705,58
24706,62
24707,67
24708,71
24709,48
24710,55
24711,55
24712,58
24713,62
24714,67
24715,71
24716,48
24717,55
24718,55
24719,64
24720,70
24721,74
24722,78
24723,54
24724,63
24725,63
24726,67
24727,71
24728,74
24729,78
24730,54
24731,63
24732,63
24733,67
24734,71
24735,74
24736,78
24737,54
24738,63
24739,63
24740,67
24741,71
24742,74
24743,78
24744,54
24745,63
24746,63
24747,67
24748,71
24749,74
24750,45
24751,51
24752,51
24753,54
24754,58
24755,62
24756,67
24757,46
24758,52
24759,51
24760,54
24761,58
24762,62
24763,67
24764,46
24765,52
24766,51
24767,54
24768,58
24769,62
24770,67
24771,46
24772,52
24773,51
24774,54
24775,58
24776,62
24777,67
24778,46
24779,52
24780,51
24781,56
24782,61
24783,66
24784,70
24785,48
24786,55
24787,54
24788,57
24789,61
24790,66
24791,70
24792,48
24793,55
24794,54
24795,57
24796,61
24797,66
24798,70
24799,48
24800,55
24801,54
24802,57
24803,61
24804,66
24805,70
24806,48
24807,55
24808,54
24809,63
24810,69
24811,73
24812,77
24813,53
24814,62
24815,62
24816,66
24817,70
24818,73
24819,77
24820,53
24821,62
24822,62
24823,66
24824,70
24825,73
24826,77
24827,53
24828,62
24829,62
24830,66
24831,70
24832,73
24833,77
24834,53
24835,62
24836,62
24837,66
24838,70
24839,73
24840,40
24841,47
24842,47
24843,50
24844,54
24845,58
24846,62
24847,40
24848,47
24849,47
24850,50
24851,54
24852,58
24853,62
24854,40
24855,47
24856,47
24857,50
24858,54
24859,58
24860,62
24861,40
24862,47
24863,47
24864,50
24865,54
24866,58
24867,62
24868,40
24869,47
24870,47
24871,52
24872,57
24873,61
24874,65
24875,43
24876,50
24877,50
24878,53
24879,57
24880,61
24881,65
24882,43
24883,50
24884,50
24885,53
24886,57
24887,61
24888,65
24889,43
24890,50
24891,50
24892,53
24893,57
24894,61
24895,65
24896,43
24897,50
24898,50
24899,59
24900,64
24901,68
24902,71
24903,49
24904,58
24905,58
24906,61
24907,65
24908,68
24909,71
24910,49
24911,58
24912,58
24913,61
24914,65
24915,68
24916,71
24917,49
24918,58
24919,58
24920,61
24921,65
24922,68
24923,71
24924,49
24925,58
24926,58
24927,61
24928,65
24929,68
24930,73
24931,82
24932,82
24933,86
24934,92
24935,100
24936,107
24937,74
24938,83
24939,82
24940,86
24941,92
24942,100
24943,107
24944,74
24945,83
24946,82
24947,86
24948,92
24949,100
24950,107
24951,74
24952,83
24953,82
24954,86
24955,92
24956,100
24957,107
24958,74
24959,83
24960,82
24961,89
24962,97
24963,105
24964,112
24965,78
24966,87
24967,86
24968,91
24969,98
24970,105
24971,112
24972,78
24973,87
24974,86
24975,91
24976,98
24977,105
24978,112
24979,78
24980,87
24981,86
24982,91
24983,98
24984,105
24985,112
24986,78
24987,87
24988,86
24989,101
24990,111
24991,117
24992,124
24993,85
24994,100
24995,100
24996,106
24997,113
24998,118
24999,124
25000,85
25001,100
25002,100
25003,106
25004,113
25005,118
25006,124
25007,85
25008,100
25009,100
25010,106
25011,113
25012,118
25013,124
25014,85
25015,100
25016,100
25017,106
25018,113
25019,118
25020,59
25021,69
25022,68
25023,73
25024,79
25025,86
25026,93
25027,60
25028,69
25029,68
25030,73
25031,79
25032,86
25033,93
25034,60
25035,69
25036,68
25037,73
25038,79
25039,86
25040,93
25041,60
25042,69
25043,68
25044,73
25045,79
25046,86
25047,93
25048,60
25049,69
25050,68
25051,76
25052,84
25053,91
25054,97
25055,64
25056,73
25057,73
25058,78
25059,85
25060,91
25061,97
25062,64
25063,73
25064,73
25065,78
25066,85
25067,91
25068,97
25069,64
25070,73
25071,73
25072,78
25073,85
25074,91
25075,97
25076,64
25077,73
25078,73
25079,87
25080,96
25081,102
25082,107
25083,72
25084,86
25085,86
25086,92
25087,97
25088,102
25089,107
25090,72
25091,86
25092,86
25093,92
25094,97
25095,102
25096,107
25097,72
25098,86
25099,86
25100,92
25101,97
25102,102
25103,107
25104,72
25105,86
25106,86
25107,92
25108,97
25109,102
25110,67
25111,76
25112,76
25113,80
25114,86
25115,92
25116,99
25117,68
25118,76
25119,76
25120,80
25121,86
25122,92
25123,99
25124,68
25125,76
25126,76
25127,80
25128,86
25129,92
25130,99
25131,68
25132,76
25133,76
25134,80
25135,86
25136,92
25137,99
25138,68
25139,76
25140,76
25141,83
25142,90
25143,97
25144,104
25145,72
25146,81
25147,80
25148,85
25149,91
25150,97
25151,104
25152,72
25153,81
25154,80
25155,85
25156,91
25157,97
25158,104
25159,72
25160,81
25161,80
25162,85
25163,91
25164,97
25165,104
25166,72
25167,81
25168,80
25169,93
25170,102
25171,109
25172,115
25173,80
25174,92
25175,92
25176,98
25177,104
25178,109
25179,115
25180,80
25181,92
25182,92
25183,98
25184,104
25185,109
25186,115
25187,80
25188,92
25189,92
25190,98
25191,104
25192,109
25193,115
25194,80
25195,92
25196,92
25197,98
25198,104
25199,109
25200,42
25201,48
25202,48
25203,50
25204,54
25205,58
25206,63
25207,43
25208,48
25209,48
25210,50
25211,54
25212,58
25213,63
25214,43
25215,48
25216,48
25217,50
25218,54
25219,58
25220,63
25221,43
25222,48
25223,48
25224,50
25225,54
25226,58
25227,63
25228,43
25229,48
25230,48
25231,52
25232,57
25233,62
25234,66
25235,45
25236,51
25237,50
25238,53
25239,58
25240,62
25241,66
25242,45
25243,51
25244,50
25245,53
25246,58
25247,62
25248,66
25249,45
25250,51
25251,50
25252,53
25253,58
25254,62
25255,66
25256,45
25257,51
25258,50
25259,59
25260,65
25261,69
25262,73
25263,50
25264,58
25265,58
25266,62
25267,66
25268,70
25269,73
25270,50
25271,58
25272,58
25273,62
25274,66
25275,70
25276,73
25277,50
25278,58
25279,58
25280,62
25281,66
25282,70
25283,73
25284,50
25285,58
25286,58
25287,62
25288,66
25289,70
25290,62
25291,67
25292,66
25293,71
25294,76
25295,82
25296,88
25297,63
25298,67
25299,67
25300,71
25301,76
25302,82
25303,88
25304,63
25305,67
25306,67
25307,71
25308,76
25309,82
25310,88
25311,63
25312,67
25313,67
25314,71
25315,76
25316,82
25317,88
25318,63
25319,67
25320,67
25321,74
25322,80
25323,87
25324,92
25325,67
25326,72
25327,71
25328,76
25329,81
25330,87
25331,92
25332,67
25333,72
25334,71
25335,76
25336,81
25337,87
25338,92
25339,67
25340,72
25341,71
25342,76
25343,81
25344,87
25345,92
25346,67
25347,72
25348,71
25349,84
25350,91
25351,97
25352,102
25353,72
25354,82
25355,83
25356,88
25357,93
25358,97
25359,102
25360,72
25361,82
25362,83
25363,88
25364,93
25365,97
25366,102
25367,72
25368,82
25369,83
25370,88
25371,93
25372,97
25373,102
25374,72
25375,82
25376,83
25377,88
25378,93
25379,97
25380,54
25381,60
25382,60
25383,63
25384,68
25385,73
25386,79
25387,55
25388,61
25389,60
25390,63
25391,68
25392,73
25393,79
25394,55
25395,61
25396,60
25397,63
25398,68
25399,73
25400,79
25401,55
25402,61
25403,60
25404,63
25405,68
25406,73
25407,79
25408,55
25409,61
25410,60
25411,65
25412,72
25413,77
25414,83
25415,58
25416,64
25417,63
25418,67
25419,72
25420,78
25421,83
25422,58
25423,64
25424,63
25425,67
25426,72
25427,78
25428,83
25429,58
25430,64
25431,63
25432,67
25433,72
25434,78
25435,83
25436,58
25437,64
25438,63
25439,75
25440,82
25441,87
25442,92
25443,63
25444,74
25445,74
25446,78
25447,83
25448,88
25449,92
25450,63
25451,74
25452,74
25453,78
25454,83
25455,88
25456,92
25457,63
25458,74
25459,74
25460,78
25461,83
25462,88
25463,92
25464,63
25465,74
25466,74
25467,78
25468,83
25469,88
25470,49
25471,55
25472,55
25473,59
25474,63
25475,68
25476,73
25477,49
25478,55
25479,55
25480,59
25481,63
25482,68
25483,73
25484,49
25485,55
25486,55
25487,59
25488,63
25489,68
25490,73
25491,49
25492,55
25493,55
25494,59
25495,63
25496,68
25497,73
25498,49
25499,55
25500,55
25501,61
25502,66
25503,72
25504,77
25505,52
25506,59
25507,58
25508,62
25509,67
25510,72
25511,77
25512,52
25513,59
25514,58
25515,62
25516,67
25517,72
25518,77
25519,52
25520,59
25521,58
25522,62
25523,67
25524,72
25525,77
25526,52
25527,59
25528,58
25529,69
25530,76
25531,81
25532,85
25533,58
25534,68
25535,68
25536,73
25537,77
25538,81
25539,85
25540,58
25541,68
25542,68
25543,73
25544,77
25545,81
25546,85
25547,58
25548,68
25549,68
25550,73
25551,77
25552,81
25553,85
25554,58
25555,68
25556,68
25557,73
25558,77
25559,81
25560,37
25561,40
25562,40
25563,42
25564,45
25565,49
25566,53
25567,38
25568,40
25569,40
25570,42
25571,45
25572,49
25573,53
25574,38
25575,40
25576,40
25577,42
25578,45
25579,49
25580,53
25581,38
25582,40
25583,40
25584,42
25585,45
25586,49
25587,53
25588,38
25589,40
25590,40
25591,44
25592,48
25593,52
25594,55
25595,40
25596,43
25597,42
25598,45
25599,48
25600,52
25601,55
25602,40
25603,43
25604,42
25605,45
25606,48
25607,52
25608,55
25609,40
25610,43
25611,42
25612,45
25613,48
25614,52
25615,55
25616,40
25617,43
25618,42
25619,50
25620,55
25621,58
25622,61
25623,43
25624,49
25625,49
25626,52
25627,55
25628,58
25629,61
25630,43
25631,49
25632,49
25633,52
25634,55
25635,58
25636,61
25637,43
25638,49
25639,49
25640,52
25641,55
25642,58
25643,61
25644,43
25645,49
25646,49
25647,52
25648,55
25649,58
25650,37
25651,41
25652,41
25653,43
25654,46
25655,50
25656,53
25657,37
25658,41
25659,41
25660,43
25661,46
25662,50
25663,53
25664,37
25665,41
25666,41
25667,43
25668,46
25669,50
25670,53
25671,37
25672,41
25673,41
25674,43
25675,46
25676,50
25677,53
25678,37
25679,41
25680,41
25681,45
25682,49
25683,52
25684,56
25685,39
25686,43
25687,43
25688,46
25689,49
25690,53
25691,56
25692,39
25693,43
25694,43
25695,46
25696,49
25697,53
25698,56
25699,39
25700,43
25701,43
25702,46
25703,49
25704,53
25705,56
25706,39
25707,43
25708,43
25709,51
25710,55
25711,58
25712,61
25713,43
25714,50
25715,50
25716,53
25717,56
25718,59
25719,61
25720,43
25721,50
25722,50
25723,53
25724,56
25725,59
25726,61
25727,43
25728,50
25729,50
25730,53
25731,56
25732,59
25733,61
25734,43
25735,50
25736,50
25737,53
25738,56
25739,59
25740,32
25741,37
25742,36
25743,39
25744,41
25745,45
25746,48
25747,33
25748,37
25749,37
25750,39
25751,41
25752,45
25753,48
25754,33
25755,37
25756,37
25757,39
25758,41
25759,45
25760,48
25761,33
25762,37
25763,37
25764,39
25765,41
25766,45
25767,48
25768,33
25769,37
25770,37
25771,40
25772,44
25773,47
25774,50
25775,35
25776,39
25777,39
25778,41
25779,44
25780,47
25781,50
25782,35
25783,39
25784,39
25785,41
25786,44
25787,47
25788,50
25789,35
25790,39
25791,39
25792,41
25793,44
25794,47
25795,50
25796,35
25797,39
25798,39
25799,46
25800,50
25801,53
25802,55
25803,38
25804,45
25805,45
25806,48
25807,51
25808,53
25809,55
25810,38
25811,45
25812,45
25813,48
25814,51
25815,53
25816,55
25817,38
25818,45
25819,45
25820,48
25821,51
25822,53
25823,55
25824,38
25825,45
25826,45
25827,48
25828,51
25829,53
25830,56
25831,65
25832,64
25833,69
25834,73
25835,79
25836,86
25837,57
25838,65
25839,65
25840,69
25841,73
25842,79
25843,86
25844,57
25845,65
25846,65
25847,69
25848,73
25849,79
25850,86
25851,57
25852,65
25853,65
25854,69
25855,73
25856,79
25857,86
25858,57
25859,65
25860,65
25861,71
25862,77
25863,84
25864,90
25865,60
25866,69
25867,68
25868,73
25869,78
25870,84
25871,90
25872,60
25873,69
25874,68
25875,73
25876,78
25877,84
25878,90
25879,60
25880,69
25881,68
25882,73
25883,78
25884,84
25885,90
25886,60
25887,69
25888,68
25889,81
25890,89
25891,94
25892,99
25893,68
25894,79
25895,79
25896,85
25897,90
25898,94
25899,99
25900,68
25901,79
25902,79
25903,85
25904,90
25905,94
25906,99
25907,68
25908,79
25909,79
25910,85
25911,90
25912,94
25913,99
25914,68
25915,79
25916,79
25917,85
25918,90
25919,94
25920,47
25921,55
25922,54
25923,58
25924,63
25925,68
25926,74
25927,47
25928,55
25929,54
25930,59
25931,63
25932,69
25933,74
25934,47
25935,55
25936,54
25937,59
25938,63
25939,69
25940,74
25941,47
25942,55
25943,54
25944,59
25945,63
25946,69
25947,74
25948,47
25949,55
25950,54
25951,61
25952,67
25953,72
25954,77
25955,51
25956,59
25957,58
25958,62
25959,67
25960,72
25961,77
25962,51
25963,59
25964,58
25965,62
25966,67
25967,72
25968,77
25969,51
25970,59
25971,58
25972,62
25973,67
25974,72
25975,77
25976,51
25977,59
25978,58
25979,69
25980,76
25981,81
25982,85
25983,57
25984,68
25985,68
25986,73
25987,77
25988,81
25989,85
25990,57
25991,68
25992,68
25993,73
25994,77
25995,81
25996,85
25997,57
25998,68
25999,68
26000,73
26001,77
26002,81
26003,85
26004,57
26005,68
26006,68
26007,73
26008,77
26009,81
26010,52
26011,59
26012,59
26013,63
26014,68
26015,73
26016,79
26017,53
26018,59
26019,59
26020,63
26021,68
26022,73
26023,79
26024,53
26025,59
26026,59
26027,63
26028,68
26029,73
26030,79
26031,53
26032,59
26033,59
26034,63
26035,68
26036,73
26037,79
26038,53
26039,59
26040,59
26041,65
26042,72
26043,77
26044,82
26045,56
26046,63
26047,63
26048,67
26049,72
26050,77
26051,82
26052,56
26053,63
26054,63
26055,67
26056,72
26057,77
26058,82
26059,56
26060,63
26061,63
26062,67
26063,72
26064,77
26065,82
26066,56
26067,63
26068,63
26069,74
26070,81
26071,86
26072,90
26073,62
26074,73
26075,73
26076,78
26077,82
26078,86
26079,90
26080,62
26081,73
26082,73
26083,78
26084,82
26085,86
26086,90
26087,62
26088,73
26089,73
26090,78
26091,82
26092,86
26093,90
26094,62
26095,73
26096,73
26097,78
26098,82
26099,86
26100,23
26101,27
26102,27
26103,29
26104,30
26105,33
26106,36
26107,24
26108,27
26109,27
26110,29
26111,30
26112,33
26113,36
26114,24
26115,27
26116,27
26117,29
26118,30
26119,33
26120,36
26121,24
26122,27
26123,27
26124,29
26125,30
26126,33
26127,36
26128,24
26129,27
26130,27
26131,30
26132,32
26133,35
26134,38
26135,25
26136,29
26137,28
26138,30
26139,33
26140,35
26141,38
26142,25
26143,29
26144,28
26145,30
26146,33
26147,35
26148,38
26149,25
26150,29
26151,28
26152,30
26153,33
26154,35
26155,38
26156,25
26157,29
26158,28
26159,34
26160,37
26161,40
26162,42
26163,28
26164,33
26165,33
26166,36
26167,38
26168,40
26169,42
26170,28
26171,33
26172,33
26173,36
26174,38
26175,40
26176,42
26177,28
26178,33
26179,33
26180,36
26181,38
26182,40
26183,42
26184,28
26185,33
26186,33
26187,36
26188,38
26189,40
26190,35
26191,39
26192,39
26193,41
26194,44
26195,48
26196,52
26197,35
26198,39
26199,39
26200,41
26201,44
26202,48
26203,52
26204,35
26205,39
26206,39
26207,41
26208,44
26209,48
26210,52
26211,35
26212,39
26213,39
26214,41
26215,44
26216,48
26217,52
26218,35
26219,39
26220,39
26221,43
26222,47
26223,51
26224,54
26225,37
26226,42
26227,41
26228,44
26229,47
26230,51
26231,54
26232,37
26233,42
26234,41
26235,44
26236,47
26237,51
26238,54
26239,37
26240,42
26241,41
26242,44
26243,47
26244,51
26245,54
26246,37
26247,42
26248,41
26249,49
26250,53
26251,57
26252,60
26253,41
26254,48
26255,48
26256,51
26257,54
26258,57
26259,60
26260,41
26261,48
26262,48
26263,51
26264,54
26265,57
26266,60
26267,41
26268,48
26269,48
26270,51
26271,54
26272,57
26273,60
26274,41
26275,48
26276,48
26277,51
26278,54
26279,57
26280,31
26281,34
26282,34
26283,36
26284,40
26285,43
26286,47
26287,32
26288,34
26289,34
26290,36
26291,40
26292,43
26293,47
26294,32
26295,34
26296,34
26297,36
26298,40
26299,43
26300,47
26301,32
26302,34
26303,34
26304,36
26305,40
26306,43
26307,47
26308,32
26309,34
26310,34
26311,38
26312,42
26313,46
26314,49
26315,34
26316,37
26317,37
26318,39
26319,42
26320,46
26321,49
26322,34
26323,37
26324,37
26325,39
26326,42
26327,46
26328,49
26329,34
26330,37
26331,37
26332,39
26333,42
26334,46
26335,49
26336,34
26337,37
26338,37
26339,44
26340,48
26341,51
26342,54
26343,37
26344,43
26345,43
26346,46
26347,49
26348,51
26349,54
26350,37
26351,43
26352,43
26353,46
26354,49
26355,51
26356,54
26357,37
26358,43
26359,43
26360,46
26361,49
26362,51
26363,54
26364,37
26365,43
26366,43
26367,46
26368,49
26369,51
26370,28
26371,32
26372,32
26373,34
26374,36
26375,39
26376,42
26377,28
26378,32
26379,32
26380,34
26381,36
26382,39
26383,42
26384,28
26385,32
26386,32
26387,34
26388,36
26389,39
26390,42
26391,28
26392,32
26393,32
26394,34
26395,36
26396,39
26397,42
26398,28
26399,32
26400,32
26401,35
26402,38
26403,41
26404,44
26405,30
26406,34
26407,34
26408,36
26409,39
26410,42
26411,44
26412,30
26413,34
26414,34
26415,36
26416,39
26417,42
26418,44
26419,30
26420,34
26421,34
26422,36
26423,39
26424,42
26425,44
26426,30
26427,34
26428,34
26429,40
26430,44
26431,46
26432,49
26433,33
26434,39
26435,39
26436,42
26437,44
26438,46
26439,49
26440,33
26441,39
26442,39
26443,42
26444,44
26445,46
26446,49
26447,33
26448,39
26449,39
26450,42
26451,44
26452,46
26453,49
26454,33
26455,39
26456,39
26457,42
26458,44
26459,46
26460,21
26461,23
26462,23
26463,24
26464,26
26465,29
26466,31
26467,21
26468,23
26469,23
26470,24
26471,26
26472,29
26473,31
26474,21
26475,23
26476,23
26477,24
26478,26
26479,29
26480,31
26481,21
26482,23
26483,23
26484,24
26485,26
26486,29
26487,31
26488,21
26489,23
26490,23
26491,25
26492,28
26493,30
26494,32
26495,22
26496,25
26497,24
26498,26
26499,28
26500,30
26501,32
26502,23
26503,25
26504,24
26505,26
26506,28
26507,30
26508,32
26509,23
26510,25
26511,24
26512,26
26513,28
26514,30
26515,32
26516,23
26517,25
26518,24
26519,29
26520,32
26521,34
26522,35
26523,25
26524,29
26525,29
26526,31
26527,32
26528,34
26529,36
26530,25
26531,29
26532,29
26533,31
26534,32
26535,34
26536,36
26537,25
26538,29
26539,29
26540,31
26541,32
26542,34
26543,36
26544,25
26545,29
26546,29
26547,31
26548,32
26549,34
26550,21
26551,23
26552,23
26553,25
26554,26
26555,28
26556,31
26557,21
26558,24
26559,23
26560,25
26561,26
26562,28
26563,31
26564,21
26565,24
26566,23
26567,25
26568,26
26569,28
26570,31
26571,21
26572,24
26573,23
26574,25
26575,26
26576,28
26577,31
26578,21
26579,24
26580,23
26581,25
26582,28
26583,30
26584,32
26585,22
26586,25
26587,25
26588,26
26589,28
26590,30
26591,32
26592,22
26593,25
26594,25
26595,26
26596,28
26597,30
26598,32
26599,22
26600,25
26601,25
26602,26
26603,28
26604,30
26605,32
26606,22
26607,25
26608,25
26609,29
26610,32
26611,34
26612,35
26613,24
26614,28
26615,28
26616,30
26617,32
26618,34
26619,35
26620,24
26621,28
26622,28
26623,30
26624,32
26625,34
26626,35
26627,24
26628,28
26629,28
26630,30
26631,32
26632,34
26633,35
26634,24
26635,28
26636,28
26637,30
26638,32
26639,34
26640,17
26641,21
26642,21
26643,22
26644,24
26645,26
26646,28
26647,18
26648,21
26649,21
26650,22
26651,24
26652,26
26653,28
26654,18
26655,21
26656,21
26657,22
26658,24
26659,26
26660,28
26661,18
26662,21
26663,21
26664,22
26665,24
26666,26
26667,28
26668,18
26669,21
26670,21
26671,23
26672,25
26673,27
26674,29
26675,19
26676,22
26677,22
26678,24
26679,26
26680,28
26681,29
26682,19
26683,22
26684,22
26685,24
26686,26
26687,28
26688,29
26689,19
26690,22
26691,22
26692,24
26693,26
26694,28
26695,29
26696,19
26697,22
26698,22
26699,26
26700,29
26701,31
26702,32
26703,22
26704,26
26705,26
26706,28
26707,29
26708,31
26709,32
26710,22
26711,26
26712,26
26713,28
26714,29
26715,31
26716,32
26717,22
26718,26
26719,26
26720,28
26721,29
26722,31
26723,32
26724,22
26725,26
26726,26
26727,28
26728,29
26729,31
26730,34
26731,39
26732,39
26733,41
26734,44
26735,47
26736,50
26737,34
26738,39
26739,39
26740,41
26741,44
26742,47
26743,50
26744,34
26745,39
26746,39
26747,41
26748,44
26749,47
26750,50
26751,34
26752,39
26753,39
26754,41
26755,44
26756,47
26757,50
26758,34
26759,39
26760,39
26761,42
26762,46
26763,49
26764,53
26765,37
26766,41
26767,41
26768,43
26769,47
26770,50
26771,53
26772,37
26773,41
26774,41
26775,43
26776,47
26777,50
26778,53
26779,37
26780,41
26781,41
26782,43
26783,47
26784,50
26785,53
26786,37
26787,41
26788,41
26789,48
26790,52
26791,55
26792,58
26793,41
26794,47
26795,47
26796,50
26797,53
26798,56
26799,58
26800,41
26801,47
26802,47
26803,50
26804,53
26805,56
26806,58
26807,41
26808,47
26809,47
26810,50
26811,53
26812,56
26813,58
26814,41
26815,47
26816,47
26817,50
26818,53
26819,56
26820,30
26821,32
26822,32
26823,34
26824,36
26825,40
26826,43
26827,30
26828,32
26829,32
26830,34
26831,36
26832,40
26833,43
26834,30
26835,32
26836,32
26837,34
26838,36
26839,40
26840,43
26841,30
26842,32
26843,32
26844,34
26845,36
26846,40
26847,43
26848,30
26849,32
26850,32
26851,35
26852,39
26853,42
26854,45
26855,31
26856,34
26857,34
26858,36
26859,39
26860,42
26861,45
26862,31
26863,34
26864,34
26865,36
26866,39
26867,42
26868,45
26869,31
26870,34
26871,34
26872,36
26873,39
26874,42
26875,45
26876,31
26877,34
26878,34
26879,40
26880,44
26881,47
26882,49
26883,34
26884,40
26885,40
26886,42
26887,45
26888,47
26889,50
26890,34
26891,40
26892,40
26893,42
26894,45
26895,47
26896,50
26897,34
26898,40
26899,40
26900,42
26901,45
26902,47
26903,50
26904,34
26905,40
26906,40
26907,42
26908,45
26909,47
26910,31
26911,34
26912,34
26913,36
26914,39
26915,42
26916,46
26917,31
26918,34
26919,34
26920,36
26921,39
26922,42
26923,46
26924,31
26925,34
26926,34
26927,36
26928,39
26929,42
26930,46
26931,31
26932,34
26933,34
26934,36
26935,39
26936,42
26937,46
26938,31
26939,34
26940,34
26941,38
26942,41
26943,45
26944,48
26945,33
26946,37
26947,36
26948,39
26949,42
26950,45
26951,48
26952,33
26953,37
26954,36
26955,39
26956,42
26957,45
26958,48
26959,33
26960,37
26961,36
26962,39
26963,42
26964,45
26965,48
26966,33
26967,37
26968,36
26969,43
26970,47
26971,50
26972,53
26973,37
26974,42
26975,42
26976,45
26977,48
26978,50
26979,53
26980,37
26981,42
26982,42
26983,45
26984,48
26985,50
26986,53
26987,37
26988,42
26989,42
26990,45
26991,48
26992,50
26993,53
26994,37
26995,42
26996,42
26997,45
26998,48
26999,50
27000,35
27001,40
27002,40
27003,43
27004,46
27005,50
27006,54
27007,35
27008,40
27009,40
27010,43
27011,46
27012,50
27013,54
27014,35
27015,40
27016,40
27017,43
27018,46
27019,50
27020,54
27021,35
27022,40
27023,40
27024,43
27025,46
27026,50
27027,54
27028,35
27029,40
27030,40
27031,44
27032,48
27033,52
27034,56
27035,37
27036,43
27037,42
27038,45
27039,49
27040,53
27041,56
27042,37
27043,43
27044,42
27045,45
27046,49
27047,53
27048,56
27049,37
27050,43
27051,42
27052,45
27053,49
27054,53
27055,56
27056,37
27057,43
27058,42
27059,50
27060,55
27061,58
27062,61
27063,42
27064,50
27065,50
27066,53
27067,56
27068,59
27069,62
27070,42
27071,50
27072,50
27073,53
27074,56
27075,59
27076,62
27077,42
27078,50
27079,50
27080,53
27081,56
27082,59
27083,62
27084,42
27085,50
27086,50
27087,53
27088,56
27089,59
27090,51
27091,57
27092,57
27093,60
27094,65
27095,70
27096,76
27097,52
27098,57
27099,57
27100,60
27101,65
27102,70
27103,76
27104,52
27105,57
27106,57
27107,60
27108,65
27109,70
27110,76
27111,52
27112,57
27113,57
27114,60
27115,65
27116,70
27117,76
27118,52
27119,57
27120,57
27121,62
27122,69
27123,75
27124,80
27125,55
27126,60
27127,60
27128,64
27129,69
27130,75
27131,80
27132,55
27133,60
27134,60
27135,64
27136,69
27137,75
